Date,HCLTECH.NS,TATAELXSI.NS,KAYNES.NS,CGPOWER.NS,DIXON.NS,NETWEB.NS,E2E.NS,TATACOMM.NS
2023-09-28,1103.2724609375,6953.4521484375,2244.5,433.41241455078125,5214.16455078125,807.6528930664062,38.20500183105469,1828.994873046875
2023-09-29,1096.96484375,6952.63427734375,2300.300048828125,439.0721130371094,5285.00732421875,825.4544677734375,40.1150016784668,1870.1671142578125
2023-10-03,1100.429443359375,6936.8095703125,2398.0,441.2068786621094,5293.201171875,827.99755859375,42.119998931884766,1840.1710205078125
2023-10-04,1101.1846923828125,7005.3046875,2392.050048828125,428.9442443847656,5212.2666015625,828.396484375,44.224998474121094,1803.5948486328125
2023-10-05,1097.5421142578125,6981.54345703125,2491.5,422.9866943359375,5143.97119140625,822.8615112304688,45.0,1790.3868408203125
2023-10-06,1099.541259765625,7025.36279296875,2549.699951171875,415.7879333496094,5124.63671875,810.5450439453125,45.900001525878906,1778.2916259765625
2023-10-09,1110.11279296875,7022.14013671875,2631.14990234375,410.32684326171875,5100.5556640625,810.7445068359375,46.79999923706055,1748.7308349609375
2023-10-10,1120.9510498046875,7079.861328125,2689.89990234375,409.03607177734375,5166.30322265625,817.775390625,47.279998779296875,1770.5989990234375
2023-10-11,1106.559326171875,7037.244140625,2676.199951171875,401.589111328125,5250.48583984375,878.7594604492188,48.0,1774.0343017578125
2023-10-12,1087.148193359375,7075.91650390625,2713.699951171875,396.9223327636719,5286.056640625,877.4629516601562,48.900001525878906,1757.0040283203125
2023-10-13,1115.7095947265625,7161.00732421875,2668.550048828125,393.4471130371094,5335.6669921875,864.5979614257812,49.494998931884766,1750.5692138671875
2023-10-16,1128.8131103515625,7193.04150390625,2626.89990234375,390.3690490722656,5384.52783203125,896.7106323242188,48.505001068115234,1738.7642822265625
2023-10-17,1134.587646484375,7162.54638671875,2571.10009765625,389.57470703125,5469.95947265625,877.6624145507812,47.53499984741211,1729.7171630859375
2023-10-18,1127.7471923828125,7319.8837890625,2509.050048828125,384.1632385253906,5470.908203125,867.24072265625,46.584999084472656,1728.2657470703125
2023-10-19,1125.88134765625,7411.41943359375,2548.85009765625,377.7092590332031,5497.38720703125,892.3724365234375,45.654998779296875,1719.411865234375
2023-10-20,1128.796142578125,7277.07470703125,2456.050048828125,391.46124267578125,5516.4716796875,885.3416137695312,46.564998626708984,1654.8717041015625
2023-10-23,1109.1102294921875,7057.78271484375,2341.10009765625,381.2837829589844,5413.654296875,836.1254272460938,47.400001525878906,1562.8511962890625
2023-10-25,1102.2490234375,7258.65185546875,2311.85009765625,369.7161865234375,5441.232421875,777.2356567382812,46.45500183105469,1533.3870849609375
2023-10-26,1104.760498046875,7180.0068359375,2291.550048828125,368.97149658203125,5336.66650390625,747.16748046875,45.525001525878906,1508.7611083984375
2023-10-27,1137.8546142578125,7312.86181640625,2379.25,381.6809387207031,5370.439453125,749.5608520507812,46.435001373291016,1555.8841552734375
2023-10-30,1134.31201171875,7349.0810546875,2376.449951171875,388.3832092285156,5099.75634765625,751.0568237304688,47.36000061035156,1594.34716796875
2023-10-31,1144.401611328125,7335.5654296875,2383.39990234375,387.34063720703125,5097.50830078125,747.1176147460938,48.30500030517578,1609.3936767578125
2023-11-01,1129.1102294921875,7199.15087890625,2331.5,380.3404846191406,5177.14404296875,755.3950805664062,49.27000045776367,1617.5216064453125
2023-11-02,1142.0699462890625,7212.13818359375,2363.85009765625,380.98590087890625,5325.72509765625,815.2821655273438,50.255001068115234,1659.3228759765625
2023-11-03,1135.6573486328125,7327.67626953125,2365.800048828125,377.51068115234375,5269.9697265625,794.738037109375,51.2599983215332,1648.4371337890625
2023-11-06,1138.7515869140625,7534.125,2455.35009765625,373.93609619140625,5262.02587890625,779.9781494140625,52.28499984741211,1681.52978515625
2023-11-07,1142.5628662109375,7860.77734375,2453.14990234375,385.5036926269531,5248.83642578125,773.4459228515625,51.2400016784668,1653.6622314453125
2023-11-08,1136.9129638671875,7929.80322265625,2476.60009765625,379.94329833984375,5353.0029296875,778.432373046875,50.349998474121094,1660.8709716796875
2023-11-09,1136.7784423828125,7745.09521484375,2484.050048828125,380.9362487792969,5301.59423828125,769.7061157226562,49.345001220703125,1651.872314453125
2023-11-10,1125.970947265625,7749.08740234375,2448.199951171875,385.80157470703125,5270.66943359375,767.811279296875,49.404998779296875,1653.3719482421875
2023-11-13,1130.94873046875,7779.6318359375,2462.85009765625,379.94329833984375,5229.60205078125,786.8096313476562,54.439998626708984,1651.82373046875
2023-11-15,1144.98486328125,7883.4814453125,2446.64990234375,391.5108947753906,5250.03564453125,799.2258911132812,57.15999984741211,1629.7620849609375
2023-11-16,1175.8372802734375,8137.83935546875,2494.449951171875,395.33367919921875,5422.59765625,827.5986328125,60.01499938964844,1651.388427734375
2023-11-17,1174.133056640625,7991.08251953125,2492.449951171875,386.3973083496094,5422.49755859375,813.0880737304688,63.01499938964844,1650.5174560546875
2023-11-20,1188.70703125,7970.0146484375,2435.25,391.46124267578125,5439.53369140625,822.1634521484375,61.70500183105469,1667.1605224609375
2023-11-21,1189.7833251953125,8103.30126953125,2473.199951171875,388.3832092285156,5457.11962890625,818.0745239257812,64.79000091552734,1652.0174560546875
2023-11-22,1192.5634765625,8071.02587890625,2491.14990234375,466.0300598144531,5407.85888671875,818.9721069335938,66.08499908447266,1650.0338134765625
2023-11-23,1191.9356689453125,8062.03076171875,2440.89990234375,457.0440368652344,5341.0625,818.5731201171875,67.40499877929688,1661.9354248046875
2023-11-24,1174.133056640625,8017.97119140625,2450.14990234375,426.1144104003906,5273.6171875,809.0989379882812,68.75,1667.9345703125
2023-11-28,1180.8592529296875,7990.6982421875,2464.35009765625,428.44775390625,5286.45654296875,877.0640869140625,69.9000015258789,1628.9879150390625
2023-11-29,1196.375244140625,8069.91943359375,2426.35009765625,436.1429443359375,5394.169921875,898.804931640625,70.0,1657.726318359375
2023-11-30,1202.6083984375,7939.326171875,2466.60009765625,446.22113037109375,5506.18017578125,897.7079467773438,69.87000274658203,1650.323974609375
2023-12-01,1198.841796875,8103.30126953125,2434.5,452.724853515625,5946.87646484375,895.0650634765625,68.5,1606.103759765625
2023-12-04,1199.9625244140625,8083.62841796875,2480.050048828125,466.67547607421875,5997.38623046875,894.9154663085938,67.12999725341797,1609.006591796875
2023-12-05,1181.6666259765625,8073.33447265625,2423.89990234375,469.9024658203125,6026.26318359375,962.68115234375,65.79000091552734,1624.391845703125
2023-12-06,1192.4290771484375,8133.41259765625,2396.39990234375,450.5404052734375,5975.40380859375,970.3104248046875,64.4749984741211,1614.908935546875
2023-12-07,1191.0386962890625,8047.697265625,2371.85009765625,453.0723571777344,5983.54736328125,996.9878540039062,63.185001373291016,1651.388427734375
2023-12-08,1223.4156494140625,8048.08203125,2361.60009765625,451.6325988769531,5960.11572265625,992.3005981445312,61.92499923706055,1639.970458984375
2023-12-11,1233.4608154296875,8125.427734375,2377.699951171875,447.8098449707031,6367.53857421875,1091.5306396484375,61.099998474121094,1651.7755126953125
2023-12-12,1233.4608154296875,8563.771484375,2447.199951171875,445.1289367675781,6351.40185546875,1194.0518798828125,62.31999969482422,1682.013427734375
2023-12-13,1227.98974609375,8522.259765625,2454.949951171875,453.56878662109375,6285.6044921875,1184.029052734375,63.564998626708984,1664.112548828125
2023-12-14,1268.70751953125,8644.33984375,2474.25,462.6044616699219,6302.990234375,1243.218017578125,64.83499908447266,1692.9959716796875
2023-12-15,1337.4970703125,8709.708984375,2580.449951171875,456.398681640625,6311.83349609375,1287.0487060546875,66.12999725341797,1754.63330078125
2023-12-18,1349.1563720703125,8742.1767578125,2601.64990234375,453.320556640625,6266.52001953125,1222.7735595703125,64.80999755859375,1750.0855712890625
2023-12-19,1334.8065185546875,8562.6640625,2745.449951171875,452.5758972167969,6361.09375,1198.140625,63.51499938964844,1733.8294677734375
2023-12-20,1291.443115234375,8281.37109375,2743.800048828125,445.7247314453125,6263.92236328125,1138.2535400390625,62.244998931884766,1649.4046630859375
2023-12-21,1275.3892822265625,8437.3134765625,2737.699951171875,452.873779296875,6516.41943359375,1175.8013916015625,61.5,1672.9661865234375
2023-12-22,1311.8465576171875,8533.7080078125,2743.5,463.3988037109375,6473.15380859375,1217.3883056640625,62.72999954223633,1674.12744140625
2023-12-26,1307.76611328125,8523.7509765625,2633.14990234375,462.0086975097656,6450.921875,1225.51611328125,62.0,1679.5946044921875
2023-12-27,1320.232666015625,8467.1845703125,2583.85009765625,454.9092712402344,6458.765625,1217.089111328125,63.2400016784668,1675.8690185546875
2023-12-28,1320.591064453125,8425.2890625,2599.89990234375,449.15032958984375,6459.36474609375,1200.8831787109375,64.5,1748.92431640625
2023-12-29,1314.8958740234375,8420.9599609375,2610.550048828125,451.1858215332031,6561.4833984375,1184.328369140625,65.79000091552734,1712.9774169921875
2024-01-01,1330.725830078125,8412.060546875,2669.050048828125,446.41973876953125,6455.1689453125,1179.7906494140625,69.07499694824219,1709.638916015625
2024-01-02,1317.990478515625,8380.5546875,2663.300048828125,448.8523864746094,6311.43408203125,1178.693603515625,72.5250015258789,1683.4166259765625
2024-01-03,1289.4698486328125,8280.6015625,2555.949951171875,448.15740966796875,6345.6064453125,1191.7080078125,76.1500015258789,1693.334716796875
2024-01-04,1273.5057373046875,8311.482421875,2521.0,460.81719970703125,6391.41943359375,1183.2310791015625,79.93499755859375,1709.20361328125
2024-01-05,1285.030517578125,8317.447265625,2556.25,465.13641357421875,6373.2841796875,1187.51953125,83.93000030517578,1701.510986328125
2024-01-08,1298.5732421875,8258.0908203125,2551.35009765625,466.5265197753906,6320.37646484375,1199.7362060546875,88.125,1663.6771240234375
2024-01-09,1309.7840576171875,8315.28125,2635.35009765625,467.6187438964844,6351.6015625,1259.72314453125,89.5999984741211,1673.1597900390625
2024-01-10,1338.21484375,8422.8837890625,2601.60009765625,465.13641357421875,6321.87548828125,1322.7017822265625,87.80999755859375,1662.7579345703125
2024-01-11,1331.66748046875,8389.5498046875,2654.85009765625,460.32073974609375,6483.44580078125,1388.8218994140625,86.05500030517578,1660.725830078125
2024-01-12,1381.8922119140625,8405.375,2735.300048828125,457.3916015625,6548.693359375,1447.1632080078125,84.33499908447266,1687.8192138671875
2024-01-15,1424.403564453125,8385.5576171875,2735.300048828125,454.5121154785156,6326.52197265625,1447.1632080078125,84.33499908447266,1696.237548828125
2024-01-16,1395.0311279296875,8277.7158203125,2761.0,449.1999206542969,6338.51220703125,1416.09765625,81.0,1675.5789794921875
2024-01-17,1413.3719482421875,8271.220703125,2737.550048828125,459.82427978515625,6362.5927734375,1395.354248046875,79.37999725341797,1642.5345458984375
2024-01-18,1405.88330078125,7995.02685546875,2671.699951171875,449.8453369140625,6298.044921875,1387.1763916015625,80.96499633789062,1712.2999267578125
2024-01-19,1417.0899658203125,7991.755859375,2733.449951171875,451.0368347167969,6095.3076171875,1412.3079833984375,82.58000183105469,1681.4813232421875
2024-01-23,1377.052734375,7884.3955078125,2708.800048828125,444.2353210449219,5849.15478515625,1357.2080078125,82.31999969482422,1648.9207763671875
2024-01-24,1424.727294921875,7473.3740234375,2851.14990234375,446.1715087890625,5915.35205078125,1425.0235595703125,82.30000305175781,1672.676025390625
2024-01-25,1401.09326171875,7375.921875,2878.449951171875,459.82427978515625,5874.73486328125,1496.229736328125,80.65499877929688,1661.01611328125
2024-01-29,1423.055419921875,7401.75146484375,2887.300048828125,463.7463073730469,5866.9404296875,1446.7144775390625,79.04499816894531,1658.0164794921875
2024-01-30,1409.2724609375,7306.3193359375,2827.949951171875,458.4837951660156,5858.248046875,1404.9281005859375,80.625,1648.4854736328125
2024-01-31,1424.3658447265625,7316.2763671875,2831.300048828125,465.2357177734375,5986.294921875,1392.960693359375,82.23500061035156,1680.803955078125
2024-02-01,1425.631103515625,7350.6689453125,2813.949951171875,453.5191650390625,6119.48779296875,1411.6597900390625,82.5,1649.114501953125
2024-02-02,1431.3699951171875,7350.7646484375,2907.25,444.8310546875,6232.79638671875,1370.3720703125,84.1500015258789,1643.69580078125
2024-02-05,1405.70263671875,7312.2841796875,2883.449951171875,437.810546875,6254.5791015625,1371.61865234375,83.80000305175781,1628.6492919921875
2024-02-06,1467.521240234375,7428.49560546875,2835.449951171875,443.0884094238281,6353.44970703125,1417.8428955078125,82.125,1649.8402099609375
2024-02-07,1459.929443359375,7494.24951171875,2881.449951171875,435.3708190917969,6303.7900390625,1390.666748046875,82.5,1639.1478271484375
2024-02-08,1476.6043701171875,7432.9208984375,2924.64990234375,430.1427917480469,6218.95849609375,1390.118408203125,81.69999694824219,1702.86572265625
2024-02-09,1473.7122802734375,7339.55712890625,2903.35009765625,430.6407165527344,6272.86474609375,1368.1781005859375,80.06999969482422,1703.833251953125
2024-02-12,1506.5648193359375,7213.77392578125,2865.39990234375,437.6114196777344,6264.171875,1334.2703857421875,78.80000305175781,1669.04736328125
2024-02-13,1505.3448486328125,7160.57421875,2905.39990234375,434.3252258300781,6290.65087890625,1323.200439453125,78.80000305175781,1689.560791015625
2024-02-14,1510.6771240234375,7147.34619140625,2842.449951171875,435.6197814941406,6334.865234375,1389.320556640625,80.0,1695.9471435546875
2024-02-15,1502.5885009765625,7186.45263671875,2773.050048828125,436.76495361328125,6354.94873046875,1430.109619140625,78.4000015258789,1697.68896484375
2024-02-16,1507.0167236328125,7228.0595703125,2795.5,428.3005065917969,6372.984375,1453.6455078125,79.9000015258789,1753.665771484375
2024-02-19,1514.0662841796875,7415.84521484375,2860.699951171875,434.4745788574219,6738.44091796875,1505.604248046875,83.8949966430664,1756.7137451171875
2024-02-20,1503.040283203125,7480.92529296875,2778.199951171875,434.4247741699219,6701.12060546875,1535.9716796875,88.08499908447266,1762.8580322265625
2024-02-21,1478.8638916015625,7451.96875,2811.050048828125,424.16790771484375,6728.5986328125,1493.2877197265625,92.48500061035156,1737.1678466796875
2024-02-22,1524.1436767578125,7495.11474609375,2865.35009765625,422.82354736328125,6771.5146484375,1567.9345703125,97.1050033569336,1763.003173828125
2024-02-23,1505.4803466796875,7515.55859375,2854.35009765625,431.8854675292969,6861.9921875,1646.321533203125,101.19000244140625,1765.470703125
2024-02-26,1491.0650634765625,7414.16162109375,2874.050048828125,426.6076354980469,6939.6796875,1690.5511474609375,106.24500274658203,1809.78759765625
2024-02-27,1499.19921875,7350.38037109375,2936.449951171875,437.26287841796875,6755.82666015625,1626.6748046875,107.77999877929688,1847.669921875
2024-02-28,1492.962890625,7305.2138671875,2899.39990234375,427.15533447265625,6537.40234375,1669.7576904296875,105.625,1851.00830078125
2024-02-29,1503.76318359375,7514.35546875,2955.64990234375,441.3955078125,6678.4892578125,1694.68994140625,103.51499938964844,1860.9263916015625
2024-03-01,1485.9134521484375,7451.05517578125,2945.5,463.05450439453125,6999.33154296875,1712.0426025390625,101.44499969482422,1843.847900390625
2024-03-04,1480.3551025390625,7400.69384765625,3104.25,467.0875244140625,7156.75537109375,1809.82666015625,97.43499755859375,1920.2899169921875
2024-03-05,1463.5447998046875,7371.39990234375,3215.0,461.31182861328125,7052.23876953125,1726.7525634765625,95.48999786376953,1929.7724609375
2024-03-06,1486.0037841796875,7313.53466796875,3085.300048828125,467.6850280761719,7146.86328125,1660.233642578125,93.58000183105469,1927.4019775390625
2024-03-07,1480.083984375,7394.77685546875,3112.75,455.7352294921875,7137.22119140625,1664.22265625,91.70999908447266,1946.3671875
2024-03-11,1480.9879150390625,7410.3623046875,3032.050048828125,467.48590087890625,7045.39404296875,1581.39794921875,89.875,1891.2613525390625
2024-03-12,1478.2310791015625,7286.21337890625,2852.35009765625,453.74359130859375,6889.0703125,1502.363037109375,88.08000183105469,1923.28955078125
2024-03-13,1474.5260009765625,7111.9921875,2784.050048828125,459.5193786621094,6598.603515625,1427.267333984375,86.31999969482422,1824.5439453125
2024-03-14,1517.681396484375,7436.9609375,2721.39990234375,465.5440368652344,6797.2939453125,1498.6231689453125,84.59500122070312,1867.5546875
2024-03-15,1488.8055419921875,7414.2578125,2666.60009765625,467.73486328125,6956.41650390625,1502.3131103515625,82.90499877929688,1872.19921875
2024-03-18,1485.2806396484375,7410.12109375,2602.85009765625,468.38214111328125,7016.41796875,1532.531005859375,81.25,1899.0989990234375
2024-03-19,1445.2882080078125,7345.810546875,2613.050048828125,476.99591064453125,6941.07861328125,1498.6231689453125,79.625,1848.395751953125
2024-03-20,1434.3978271484375,7269.474609375,2589.449951171875,500.1486511230469,6946.7236328125,1513.083740234375,81.21499633789062,1827.156494140625
2024-03-21,1442.2606201171875,7412.09375,2712.199951171875,539.1348876953125,7062.0810546875,1588.7281494140625,82.83499908447266,1846.412109375
2024-03-22,1407.9619140625,7373.85302734375,2798.949951171875,533.7077026367188,7159.40283203125,1626.6748046875,84.48999786376953,1860.394287109375
2024-03-26,1411.938720703125,7401.51123046875,2819.60009765625,539.8319091796875,7239.83837890625,1587.9801025390625,86.17500305175781,1884.5362548828125
2024-03-27,1397.4326171875,7383.28076171875,2787.35009765625,546.2051391601562,7418.2451171875,1631.2623291015625,87.8949966430664,1909.259033203125
2024-03-28,1395.0377197265625,7489.439453125,2871.949951171875,538.636962890625,7473.2509765625,1603.2884521484375,89.6500015258789,1945.302734375
2024-04-01,1406.9224853515625,7451.10302734375,2788.14990234375,512.0984497070312,7585.9609375,1680.9273681640625,91.44000244140625,1970.6060791015625
2024-04-02,1381.255126953125,7409.20703125,2779.800048828125,515.782958984375,7909.1513671875,1658.13916015625,93.26499938964844,2006.6983642578125
2024-04-03,1388.07861328125,7694.1083984375,2707.75,508.21478271484375,7693.27490234375,1657.5906982421875,95.12999725341797,1987.587890625
2024-04-04,1391.512939453125,7722.583984375,2686.050048828125,508.51348876953125,7622.1318359375,1644.6259765625,97.02999877929688,1990.9261474609375
2024-04-05,1396.57421875,7736.10009765625,2647.300048828125,512.2976684570312,7654.35595703125,1643.8780517578125,98.97000122070312,1995.0384521484375
2024-04-08,1391.8743896484375,7621.5244140625,2518.449951171875,502.48883056640625,7629.17578125,1660.3333740234375,103.91500091552734,1981.92724609375
2024-04-09,1392.2813720703125,7599.97509765625,2526.699951171875,499.6507568359375,7686.2802734375,1629.218017578125,99.95500183105469,1947.47998046875
2024-04-10,1391.0611572265625,7548.69970703125,2546.35009765625,501.99090576171875,7821.82177734375,1622.2867431640625,95.24500274658203,1906.7432861328125
2024-04-12,1375.1094970703125,7459.23193359375,2502.60009765625,492.18212890625,7839.107421875,1611.8153076171875,99.88999938964844,1882.455810546875
2024-04-15,1360.2420654296875,7239.89208984375,2457.64990234375,492.6302490234375,7626.8779296875,1571.375244140625,101.75,1847.379638671875
2024-04-16,1335.1622314453125,7243.98095703125,2466.5,515.4842529296875,7553.88671875,1611.7154541015625,99.94000244140625,1822.7537841796875
2024-04-18,1325.7174072265625,7208.72314453125,2548.800048828125,526.8365478515625,7492.3359375,1690.8502197265625,101.375,1794.063720703125
2024-04-19,1308.229248046875,7167.9814453125,2631.64990234375,531.666259765625,7525.9091796875,1664.4720458984375,99.49500274658203,1698.3662109375
2024-04-22,1324.85888671875,7154.1767578125,2593.25,529.9733276367188,7814.876953125,1654.00048828125,104.46499633789062,1667.1605224609375
2024-04-23,1343.6124267578125,7114.3017578125,2628.449951171875,531.9152221679688,7760.42041015625,1653.0531005859375,109.62999725341797,1688.4481201171875
2024-04-24,1336.9244384765625,6763.11767578125,2622.550048828125,543.0184936523438,8139.216796875,1726.1541748046875,115.11000061035156,1689.560791015625
2024-04-25,1359.428955078125,6824.44580078125,2647.25,539.9813232421875,8086.90869140625,1714.8350830078125,119.1449966430664,1686.948486328125
2024-04-26,1332.0440673828125,6833.87353515625,2728.5,555.26708984375,8573.2685546875,1692.894775390625,116.04499816894531,1699.7694091796875
2024-04-29,1253.9117431640625,6832.8154296875,2698.949951171875,556.7109985351562,8463.755859375,1674.8438720703125,112.375,1677.61083984375
2024-04-30,1235.113037109375,6784.041015625,2664.5,551.63232421875,8335.0595703125,1675.8909912109375,110.94000244140625,1673.8370361328125
2024-05-02,1229.78076171875,6879.81005859375,2601.85009765625,546.7528076171875,8403.5537109375,1759.6630859375,107.36499786376953,1687.2386474609375
2024-05-03,1218.34765625,6841.6181640625,2525.449951171875,545.9064331054688,8444.87109375,1847.6239013671875,112.7300033569336,1665.999267578125
2024-05-06,1228.0634765625,6818.3369140625,2500.449951171875,544.0143432617188,8407.6513671875,1926.908203125,117.0250015258789,1668.6602783203125
2024-05-07,1219.0416259765625,6866.7265625,2461.0,568.2625122070312,8297.2900390625,1927.85546875,113.2750015258789,1664.1607666015625
2024-05-08,1203.1964111328125,6845.32177734375,2512.199951171875,579.5151977539062,8405.4033203125,1926.459228515625,112.55999755859375,1699.9627685546875
2024-05-09,1209.05810546875,6879.81005859375,2449.75,579.8637084960938,8261.9677734375,1979.5648193359375,110.75,1670.20849609375
2024-05-10,1205.53173828125,6856.67333984375,2531.60009765625,577.5733032226562,8411.796875,1954.8819580078125,107.05500030517578,1685.64208984375
2024-05-13,1202.5093994140625,6800.49169921875,2465.64990234375,583.29931640625,8256.072265625,2049.87353515625,108.86499786376953,1686.7547607421875
2024-05-14,1209.97412109375,6818.9140625,2549.85009765625,606.1533203125,8058.98095703125,2151.347412109375,109.125,1712.880615234375
2024-05-15,1220.8277587890625,6947.92041015625,2619.0,638.8160400390625,8096.35107421875,2258.80517578125,107.99500274658203,1711.57421875
2024-05-16,1234.7955322265625,7022.33251953125,2567.35009765625,627.1151733398438,8253.2255859375,2300.39208984375,102.70999908447266,1746.989013671875
2024-05-17,1221.102294921875,7079.47607421875,3080.35009765625,651.8114624023438,8931.2314453125,2185.40478515625,102.3949966430664,1743.6993408203125
2024-05-21,1229.071044921875,6963.93798828125,3396.300048828125,640.3097534179688,9117.08203125,2049.92333984375,102.3949966430664,1761.93896484375
2024-05-22,1230.124267578125,6937.67529296875,3461.0,638.367919921875,9278.251953125,2141.972900390625,101.3550033569336,1758.9393310546875
2024-05-23,1239.741455078125,7134.88818359375,3342.5,633.4385986328125,9219.19921875,2088.6181640625,103.22000122070312,1775.1953125
2024-05-24,1232.0933837890625,7094.8203125,3309.800048828125,644.4922485351562,9290.7431640625,2122.9248046875,102.25499725341797,1779.017333984375
2024-05-27,1239.5125732421875,7038.87890625,3345.699951171875,648.2763061523438,9257.26953125,2147.85693359375,107.36499786376953,1759.61669921875
2024-05-28,1244.18359375,7041.861328125,3304.89990234375,626.8164672851562,9089.853515625,2122.526123046875,112.7300033569336,1741.4737548828125
2024-05-29,1239.3292236328125,7013.2900390625,3304.10009765625,629.5549926757812,9231.2900390625,2228.637451171875,118.36499786376953,1732.474853515625
2024-05-30,1219.865966796875,6921.5615234375,3301.949951171875,644.6913452148438,9300.5341796875,2228.288330078125,124.27999877929688,1705.6234130859375
2024-05-31,1212.767578125,6680.576171875,3388.800048828125,640.7578735351562,9388.8134765625,2336.7431640625,130.49000549316406,1720.7183837890625
2024-06-03,1203.9290771484375,6683.703125,3517.5,683.3788452148438,9878.0712890625,2397.77734375,137.00999450683594,1717.76708984375
2024-06-04,1193.945556640625,6470.71240234375,2836.800048828125,624.3767700195312,8844.30078125,2277.9033203125,143.86000061035156,1614.2318115234375
2024-06-05,1230.719482421875,6617.61279296875,2900.5,625.0239868164062,9462.7041015625,2164.760986328125,151.0500030517578,1691.689697265625
2024-06-06,1279.9959716796875,6668.88818359375,3123.64990234375,653.45458984375,9754.169921875,2272.966552734375,158.60000610351562,1733.103759765625
2024-06-07,1311.13720703125,6849.55419921875,3334.25,660.7738037109375,9977.0908203125,2487.832275390625,166.51499938964844,1754.0528564453125
2024-06-10,1299.45947265625,6868.93896484375,3379.300048828125,652.0106201171875,10077.4609375,2465.49267578125,174.83999633789062,1798.80517578125
2024-06-11,1308.6641845703125,6818.43310546875,3645.5,659.2302856445312,10132.3671875,2412.33740234375,183.5800018310547,1817.9156494140625
2024-06-12,1317.777587890625,6849.79541015625,3636.14990234375,663.3629150390625,10309.224609375,2441.807373046875,192.72999572753906,1835.57470703125
2024-06-13,1322.7237548828125,6956.38623046875,3721.35009765625,664.9562377929688,10846.9931640625,2447.24267578125,183.09500122070312,1816.222412109375
2024-06-14,1310.7252197265625,6991.93310546875,3797.85009765625,685.9181518554688,11233.83203125,2588.957275390625,173.94000244140625,1807.90087890625
2024-06-18,1316.3580322265625,7012.80859375,3894.449951171875,683.1298828125,11537.587890625,2528.72119140625,182.375,1807.7071533203125
2024-06-19,1324.2806396484375,6969.61376953125,3859.699951171875,672.6240234375,11327.2568359375,2653.332275390625,175.60499572753906,1771.9537353515625
2024-06-20,1322.08251953125,6955.90478515625,3790.0,677.1051635742188,11476.1884765625,2561.78125,182.4250030517578,1804.8043212890625
2024-06-21,1326.112548828125,6850.1318359375,3902.75,677.4536743164062,11529.8447265625,2548.467041015625,181.2050018310547,1785.984130859375
2024-06-24,1319.7010498046875,6975.2900390625,3887.39990234375,698.81396484375,11595.8427734375,2582.474853515625,190.26499938964844,1789.4676513671875
2024-06-25,1326.2039794921875,6902.77490234375,4030.300048828125,689.204345703125,11674.87890625,2551.858154296875,182.39500427246094,1778.00146484375
